open,high,low,close,volume,datetime
103.93,103.93,103.82,103.82,808,1666305000000
103.8,103.8,103.8,103.8,250,1666305300000
103.71,103.71,103.71,103.71,900,1666305900000
103.71,103.71,103.71,103.71,400,1666306200000
103.75,103.75,103.71,103.71,1370,1666306800000
103.91,103.91,103.91,103.91,340,1666308000000
103.67,103.67,103.67,103.67,128,1666308600000
103.8299,103.8299,103.8299,103.8299,300,1666309200000
103.7,103.7,103.7,103.7,200,1666309500000
103.64,103.78,103.64,103.65,600,1666310100000
103.3,103.3,103.3,103.3,100,1666340100000
103.15,103.15,103.15,103.15,251,1666340400000
102.85,102.85,102.85,102.85,1248,1666341600000
102.85,102.85,102.85,102.85,130,1666341900000
103.4,103.4,103.35,103.4,1264,1666345800000
103.4,103.4,103.4,103.4,802,1666346100000
103.54,103.55,103.54,103.55,500,1666348800000
103.55,103.69,103.55,103.69,1098,1666349400000
103.7,103.75,103.7,103.75,1125,1666349700000
103.56,103.67,103.56,103.67,350,1666350000000
103.71,103.71,103.7,103.7,200,1666350600000
103.82,103.82,103.82,103.82,400,1666351500000
103.9,103.9,103.9,103.9,436,1666351800000
103.94,103.94,103.94,103.94,400,1666352100000
103.94,103.94,103.94,103.94,195,1666352400000
103.86,103.87,103.83,103.87,914,1666352700000
103.85,103.85,103.85,103.85,100,1666353000000
103.86,103.86,103.86,103.86,100,1666353300000
103.9,104.05,103.9,104.05,1681,1666353600000
104.0,104.01,103.65,103.65,5759,1666353900000
103.64,103.64,103.6,103.6,200,1666354200000
103.53,103.53,103.4,103.4,561,1666354500000
103.41,103.53,103.4,103.53,4549,1666354800000
103.53,103.53,103.48,103.5,966,1666355100000
103.43,103.43,103.43,103.43,100,1666355400000
103.5,103.5,103.5,103.5,125,1666355700000
103.45,103.53,103.45,103.53,488,1666356000000
103.57,103.57,103.57,103.57,202,1666356300000
103.58,103.58,103.38,103.43,2873,1666356600000
103.48,103.66,103.48,103.66,500,1666356900000
103.8,104.5,103.8,104.33,6012,1666357200000
104.33,104.55,104.33,104.55,7668,1666357500000
104.73,104.73,104.4,104.4,3544,1666357800000
104.44,104.56,104.08,104.32,5030,1666358100000
104.21,104.48,104.1,104.48,1624,1666358400000
104.21,104.21,104.0,104.0,964,1666358700000
104.45,104.91,103.905,104.585,1618861,1666359000000
104.61,105.0,104.42,104.98,501812,1666359300000
104.99,105.37,104.83,105.22,1700308,1666359600000
105.22,105.81,105.2,105.73,539581,1666359900000
105.75,105.7605,105.1901,105.51,275626,1666360200000
105.49,105.7,105.37,105.565,217175,1666360500000
105.56,105.84,105.46,105.82,234051,1666360800000
105.83,106.05,105.681,105.94,623088,1666361100000
105.95,106.16,105.75,105.85,322370,1666361400000
105.85,105.88,105.3314,105.43,265700,1666361700000
105.44,105.89,105.4,105.61,241439,1666362000000
105.6,105.69,105.34,105.55,180538,1666362300000
105.55,105.7,105.12,105.17,234840,1666362600000
105.16,105.42,105.04,105.39,258294,1666362900000
105.39,105.47,105.02,105.245,215971,1666363200000
105.23,105.41,105.17,105.33,219359,1666363500000
105.335,105.5,105.25,105.36,170558,1666363800000
105.38,105.429,105.04,105.22,112287,1666364100000
105.22,105.24,104.66,104.78,207368,1666364400000
104.78,105.18,104.66,105.15,170230,1666364700000
105.16,105.4,105.1201,105.23,157551,1666365000000
105.23,105.405,105.12,105.28,99644,1666365300000
105.28,105.52,105.18,105.435,214572,1666365600000
105.44,105.49,105.28,105.34,187424,1666365900000
105.345,105.55,105.34,105.45,158751,1666366200000
105.45,105.5,105.2223,105.2454,98350,1666366500000
105.26,105.63,105.2401,105.54,186684,1666366800000
105.535,105.68,105.44,105.66,118316,1666367100000
105.67,105.73,105.56,105.66,120620,1666367400000
105.66,105.89,105.65,105.85,199427,1666367700000
105.86,106.105,105.82,106.065,321696,1666368000000
106.055,106.055,105.77,105.81,115405,1666368300000
105.81,105.83,105.62,105.795,108421,1666368600000
105.79,105.79,105.46,105.53,117867,1666368900000
105.54,105.68,105.38,105.66,88210,1666369200000
105.69,105.77,105.51,105.54,88455,1666369500000
105.56,105.8,105.49,105.78,71071,1666369800000
105.782,105.9,105.65,105.74,111965,1666370100000
105.72,105.9,105.72,105.8001,101231,1666370400000
105.8,105.99,105.7991,105.89,111600,1666370700000
105.91,106.0,105.88,105.95,124331,1666371000000
105.945,106.0,105.83,105.89,133488,1666371300000
105.8921,105.96,105.8,105.935,140438,1666371600000
105.93,105.97,105.83,105.87,70978,1666371900000
105.865,105.93,105.78,105.8,75389,1666372200000
105.8,105.83,105.68,105.76,113877,1666372500000
105.75,105.75,105.59,105.68,90641,1666372800000
105.7,105.84,105.6367,105.81,103291,1666373100000
105.81,105.8789,105.78,105.79,86115,1666373400000
105.79,105.83,105.69,105.76,80536,1666373700000
105.77,105.9,105.77,105.805,90879,1666374000000
105.815,106.0,105.81,105.94,227841,1666374300000
105.95,105.97,105.87,105.87,95621,1666374600000
105.87,105.92,105.8189,105.88,86755,1666374900000
105.88,105.905,105.78,105.87,142945,1666375200000
105.87,105.97,105.8399,105.88,110117,1666375500000
105.895,105.91,105.76,105.805,156910,1666375800000
105.81,105.8511,105.67,105.8225,110554,1666376100000
105.83,105.885,105.81,105.8113,79520,1666376400000
105.8221,105.87,105.77,105.85,161792,1666376700000
105.85,105.89,105.825,105.85,108964,1666377000000
105.85,105.92,105.83,105.84,117124,1666377300000
105.845,105.9,105.78,105.78,90845,1666377600000
105.78,105.85,105.73,105.85,94281,1666377900000
105.85,105.855,105.72,105.74,160672,1666378200000
105.74,105.915,105.73,105.84,141588,1666378500000
105.85,105.988,105.83,105.9299,138466,1666378800000
105.93,106.0,105.92,105.9904,196719,1666379100000
105.995,106.05,105.97,106.0035,255328,1666379400000
106.01,106.08,105.945,106.035,155901,1666379700000
106.04,106.115,106.015,106.0301,157405,1666380000000
106.035,106.2,106.02,106.125,155041,1666380300000
106.125,106.125,105.79,105.81,201782,1666380600000
105.815,105.903,105.73,105.845,223517,1666380900000
105.85,105.97,105.8,105.96,224892,1666381200000
105.95,105.99,105.7709,105.8,251209,1666381500000
105.8,105.89,105.7299,105.7409,370866,1666381800000
105.745,105.9,105.65,105.89,709066,1666382100000
106.4,106.4,105.65,105.99,2177035,1666382400000
105.86,105.86,105.86,105.86,20671,1666382700000
105.9874,105.9874,105.9874,105.9874,500,1666383000000
105.86,105.97,105.86,105.97,10530,1666383300000
105.98,105.98,105.92,105.98,900,1666383600000
105.98,106.0,105.98,106.0,1189,1666383900000
106.0,106.0,105.86,105.86,32915,1666384200000
106.0,106.03,105.99,105.99,3155,1666384500000
105.9,106.0,105.9,106.0,440,1666384800000
106.0,106.0,105.95,105.95,400,1666385100000
105.96,105.96,105.95,105.95,211,1666385400000
105.98,105.98,105.98,105.98,200,1666386000000
105.98,105.98,105.98,105.98,100,1666386300000
105.98,105.9899,105.98,105.9899,350,1666386600000
105.975,105.975,105.95,105.95,337,1666387500000
105.9988,105.9988,105.9988,105.9988,235,1666387800000
106.0515,106.0515,106.0515,106.0515,300,1666389000000
105.9539,105.9539,105.9539,105.9539,100,1666389300000
105.95,105.95,105.95,105.95,152,1666389600000
106.0,106.0,106.0,106.0,943,1666390500000
106.2099,106.21,105.9,105.9,4359,1666390800000
106.22,106.22,106.22,106.22,2275,1666391100000
106.12,106.12,106.12,106.12,100,1666391400000
106.07,106.07,106.07,106.07,100,1666392000000
106.03,106.03,106.03,106.03,163,1666392600000
106.16,106.2,106.16,106.18,614,1666393800000
106.0,106.0,106.0,106.0,742,1666394400000
106.22,106.22,106.2,106.2,700,1666395000000
106.16,106.16,106.16,106.16,119,1666395300000
106.17,106.17,106.05,106.05,200,1666396500000
