open,high,low,close,volume,datetime
83.625,84.0648,83.3589,83.86,82039,1666360200000
83.9,84.135,83.68,84.1,54834,1666360500000
84.15,84.69,84.125,84.54,146577,1666360800000
84.56,85.13,84.4176,84.805,197711,1666361100000
84.805,84.98,84.56,84.7999,76346,1666361400000
84.8,84.84,84.48,84.68,55850,1666361700000
84.75,84.77,83.65,83.67,109690,1666362000000
83.64,83.66,83.25,83.33,121766,1666362300000
83.29,83.505,83.0,83.06,187406,1666362600000
83.05,83.17,82.73,82.87,206977,1666362900000
82.87,83.0,82.6306,82.92,125846,1666363200000
82.89,83.275,82.8,83.26,103062,1666363500000
83.23,83.42,83.135,83.15,66704,1666363800000
83.14,83.2,82.54,82.7,110204,1666364100000
82.73,82.785,82.35,82.5,89145,1666364400000
82.52,82.77,82.43,82.66,50675,1666364700000
82.65,83.01,82.59,82.65,70635,1666365000000
82.63,82.86,82.47,82.525,60166,1666365300000
82.51,82.8353,82.36,82.61,87074,1666365600000
82.61,83.03,82.61,82.9,81204,1666365900000
82.9,83.48,82.87,83.28,101640,1666366200000
83.33,83.3782,82.735,82.845,59334,1666366500000
82.84,83.42,82.78,83.33,141111,1666366800000
83.37,83.57,83.18,83.33,117993,1666367100000
83.34,83.46,83.09,83.28,77667,1666367400000
83.26,83.49,83.15,83.39,58305,1666367700000
83.46,83.7887,83.46,83.695,99123,1666368000000
83.72,83.76,83.46,83.61,55983,1666368300000
83.63,83.67,83.16,83.53,105166,1666368600000
83.53,83.57,83.32,83.4,53426,1666368900000
83.41,83.66,83.26,83.6375,54501,1666369200000
83.63,83.67,83.1999,83.215,60248,1666369500000
83.23,83.42,83.1,83.28,70240,1666369800000
83.24,83.37,82.815,82.865,101436,1666370100000
82.9,83.25,82.9,83.1802,117904,1666370400000
83.17,83.59,83.17,83.46,73737,1666370700000
83.47,83.75,83.46,83.68,66399,1666371000000
83.65,83.7,83.395,83.48,69073,1666371300000
83.5,83.7899,83.47,83.72,76903,1666371600000
83.7141,83.88,83.57,83.61,99320,1666371900000
83.63,83.77,83.62,83.71,73892,1666372200000
83.72,83.81,83.56,83.8,78909,1666372500000
83.81,83.91,83.43,83.44,108416,1666372800000
83.46,83.6896,83.41,83.66,70526,1666373100000
83.63,83.85,83.545,83.545,71789,1666373400000
83.54,83.72,83.46,83.72,72416,1666373700000
83.73,83.94,83.72,83.7401,74610,1666374000000
83.76,83.835,83.73,83.78,55296,1666374300000
83.78,84.03,83.78,83.895,74033,1666374600000
83.8901,84.09,83.83,84.01,54060,1666374900000
84.04,84.28,84.04,84.15,81445,1666375200000
84.15,84.29,84.12,84.21,81043,1666375500000
84.21,84.3,83.98,83.98,71348,1666375800000
83.98,84.07,83.8,83.82,114976,1666376100000
83.8,83.93,83.78,83.83,67729,1666376400000
83.83,83.9097,83.71,83.84,84201,1666376700000
83.84,84.07,83.835,83.84,123757,1666377000000
83.825,83.97,83.7303,83.8455,92883,1666377300000
83.84,83.89,83.67,83.71,79637,1666377600000
83.7,83.83,83.59,83.635,92364,1666377900000
83.66,83.68,83.35,83.39,143200,1666378200000
83.4,83.5199,83.38,83.4657,104480,1666378500000
83.46,83.565,83.27,83.5,135592,1666378800000
83.49,83.52,83.325,83.46,121735,1666379100000
83.45,83.535,83.37,83.5,98502,1666379400000
83.51,83.54,83.37,83.44,156846,1666379700000
83.44,83.54,83.285,83.46,140439,1666380000000
83.45,83.75,83.44,83.72,105727,1666380300000
83.73,83.74,83.58,83.59,106290,1666380600000
83.59,83.7,83.525,83.69,109482,1666380900000
83.7,83.82,83.65,83.77,158063,1666381200000
83.76,83.8,83.685,83.75,172747,1666381500000
83.75,84.055,83.725,83.94,331892,1666381800000
83.94,84.0,83.77,83.94,611112,1666382100000
83.94,84.1,83.94,84.1,1222384,1666382400000
84.0,84.346,83.94,84.346,15011,1666382700000
84.15,84.31,84.1,84.31,600,1666383000000
84.02,84.1,84.02,84.1,200,1666383300000
84.02,84.03,84.02,84.03,715,1666383600000
84.2899,84.29,84.2899,84.29,200,1666384200000
84.03,84.03,84.03,84.03,495,1666384500000
84.15,84.15,84.03,84.03,2378,1666385100000
84.03,84.09,84.02,84.09,3387,1666385400000
84.06,84.06,84.06,84.06,100,1666385700000
84.2599,84.2599,84.2599,84.2599,100,1666386300000
84.27,84.27,84.27,84.27,200,1666386600000
84.05,84.05,84.05,84.05,230,1666387500000
84.02,84.02,84.02,84.02,100,1666388400000
84.03,84.05,84.03,84.05,500,1666389300000
84.09,84.09,84.09,84.09,361,1666389900000
84.12,84.37,84.12,84.37,2604,1666390800000
84.37,84.37,84.37,84.37,293,1666391100000
84.32,84.32,84.32,84.32,125,1666392000000
84.15,84.15,84.15,84.15,125,1666392900000
84.3199,84.3199,84.3199,84.3199,400,1666394100000
84.26,84.26,84.26,84.26,180,1666395300000
