open,high,low,close,volume,datetime
136.69,136.71,136.34,136.36,28621,1666031400000
136.32,136.73,136.32,136.66,26623,1666031700000
136.62,136.725,136.58,136.65,14265,1666032000000
136.68,136.73,136.57,136.67,19939,1666032300000
136.655,136.88,136.62,136.71,44284,1666032600000
136.68,136.83,136.55,136.59,27236,1666032900000
136.58,136.58,136.11,136.2286,79485,1666033200000
136.22,136.32,136.05,136.11,41171,1666033500000
136.07,136.31,135.91,136.28,44695,1666033800000
136.27,136.49,136.2,136.485,29176,1666034100000
136.48,136.7,136.25,136.66,52618,1666034400000
136.685,136.685,136.37,136.49,44899,1666034700000
136.48,136.55,136.33,136.43,50437,1666035000000
136.41,136.49,136.36,136.47,35622,1666035300000
136.46,136.66,136.38,136.655,45522,1666035600000
136.655,136.655,136.13,136.1526,81889,1666035900000
136.18,136.53,136.16,136.49,138399,1666036200000
136.49,136.57,135.96,136.16,267767,1666036500000
136.09,136.1,136.09,136.1,1737727,1666036800000
136.09,136.09,136.09,136.09,4198,1666037100000
136.09,136.4,136.09,136.4,1251,1666037400000
136.34,136.34,136.34,136.34,200,1666038300000
136.43,136.43,136.43,136.43,449,1666038900000
136.09,136.09,136.09,136.09,31861,1666039200000
136.26,136.26,136.26,136.26,100,1666039500000
136.35,136.35,136.35,136.35,483,1666039800000
136.4,136.4,136.4,136.4,500,1666040100000
136.4499,136.4499,136.4499,136.4499,100,1666041000000
136.45,136.45,136.45,136.45,1000,1666041600000
136.45,136.45,136.45,136.45,127,1666041900000
136.7,136.7,136.7,136.7,127,1666042200000
136.503,136.503,136.5,136.5,800,1666042800000
136.93,136.93,136.93,136.93,100,1666044000000
136.81,136.93,136.81,136.93,350,1666044300000
136.98,136.98,136.98,136.98,200,1666044600000
136.98,136.98,136.98,136.98,300,1666045200000
136.98,137.0,135.12,136.33,5847,1666045500000
136.52,136.75,136.5,136.53,1278,1666045800000
136.61,136.61,136.61,136.61,100,1666046100000
136.5,136.98,136.5,136.98,550,1666046700000
136.98,137.0,136.97,136.98,1709,1666047000000
136.97,136.99,136.97,136.99,300,1666047600000
136.99,137.0,136.99,137.0,1559,1666048200000
137.18,137.18,137.18,137.18,100,1666048500000
136.88,136.88,136.88,136.88,137,1666049400000
136.96,136.96,136.96,136.96,100,1666049700000
136.75,136.75,136.7,136.7,229,1666050000000
136.7,136.7,136.64,136.64,2596,1666050300000
136.64,136.8,136.64,136.8,800,1666050600000
136.8,136.8,136.76,136.76,485,1666050900000
138.73,138.73,138.5,138.5,300,1666081200000
137.66,137.66,137.54,137.54,276,1666083900000
138.26,138.28,138.18,138.18,3421,1666089000000
138.27,138.5,138.27,138.39,534,1666089300000
138.01,138.01,138.0,138.0,2300,1666090500000
138.12,138.12,137.99,138.0,5228,1666090800000
137.9,138.0,137.9,138.0,5109,1666091100000
138.15,138.15,138.15,138.15,600,1666091700000
138.01,138.01,137.99,137.99,372,1666092000000
138.0,138.2,138.0,138.2,2008,1666092600000
138.22,138.23,138.1,138.1,2615,1666093200000
138.3,138.3,138.3,138.3,100,1666093500000
138.4,138.4,138.35,138.35,279,1666093800000
138.17,138.17,138.0,138.1487,1131,1666094100000
136.43,138.0,136.43,137.76,5192,1666094400000
137.8,137.98,137.54,137.54,1444,1666094700000
137.54,138.0,137.41,138.0,5961,1666095000000
138.25,138.38,138.0,138.0,1680,1666095300000
138.01,138.1,138.0,138.0,7936,1666095600000
137.8,138.05,137.8,138.05,1390,1666095900000
138.2,138.4,138.2,138.4,1570,1666096200000
138.1001,138.45,138.1001,138.45,3976,1666096500000
138.5,138.6265,138.5,138.52,1672,1666096800000
138.35,138.35,138.34,138.34,4081,1666097100000
138.6,138.82,138.49,138.82,3208,1666097400000
138.99,138.99,138.63,138.99,1094,1666097700000
138.98,138.98,138.5,138.5,1702,1666098000000
138.8,138.8,138.77,138.77,12360,1666098600000
138.8,138.8,138.41,138.41,408,1666098900000
138.5,138.85,138.5,138.5,2603,1666099200000
138.67,139.0,138.67,139.0,3498,1666099500000
138.67,139.42,137.57,137.7832,220531,1666099800000
137.75,139.115,137.6,138.05,164508,1666100100000
138.0627,138.395,137.465,137.9459,118301,1666100400000
137.94,137.99,137.26,137.8047,113227,1666100700000
137.84,138.13,136.87,136.88,139557,1666101000000
136.8525,138.19,136.8525,138.04,91398,1666101300000
138.05,138.84,138.0301,138.82,103489,1666101600000
138.815,138.95,138.2945,138.5028,104011,1666101900000
138.482,138.51,137.91,137.97,51406,1666102200000
138.0,138.3456,137.71,138.155,98909,1666102500000
138.165,138.36,137.915,138.245,61288,1666102800000
138.33,138.4599,137.28,137.2912,93290,1666103100000
137.39,137.7378,137.17,137.715,61343,1666103400000
137.725,137.725,136.95,137.045,73967,1666103700000
137.09,137.4699,137.04,137.31,37380,1666104000000
137.26,137.86,137.0566,137.7899,35431,1666104300000
137.64,137.66,137.15,137.29,27199,1666104600000
137.235,137.25,136.87,137.0,43826,1666104900000
136.9004,137.199,136.61,137.115,50242,1666105200000
137.08,137.225,136.4,136.595,39840,1666105500000
